date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2021-08-31,9375.333333333332,225007.99999999997,12308.14,6589.14,2173.6354033531347,5718.999999999999,0.761718125836506,1.31282158856574
2021-09-01,9829.329166666668,235903.90000000002,12288.11,7534.87,1740.848961300246,4753.240000000001,0.7999056947461137,1.250147369331325
2021-09-02,9699.365833333331,232784.77999999997,12272.83,7260.85,1808.8327740788766,5011.98,0.7903120823260268,1.2653229304768123
2021-09-03,9508.724583333333,228209.38999999998,12147.06,7117.74,1745.9090347113665,5029.32,0.7828004952089915,1.2774647002912545
2021-09-04,9157.398749999998,219777.56999999998,11837.15,6857.73,1826.5475963146203,4979.42,0.7736151649679187,1.2926323646221043
2021-09-05,9004.50625,216108.15000000002,12094.44,6391.71,2026.0104399164734,5702.7300000000005,0.7445161785084716,1.3431541568423033
2021-09-06,8673.300416666665,208159.20999999996,11707.51,6654.46,1712.8532145325823,5053.05,0.740832202292944,1.3498333319001357
2021-09-07,8644.532916666669,207468.79000000004,11648.45,5974.73,2089.552438351706,5673.720000000001,0.7421187296736191,1.3474932783865947
2021-09-08,8776.815,210643.56,11619.87,6163.75,1972.8154864955115,5456.120000000001,0.7553281577160502,1.323927871329178
2021-09-09,8369.428333333331,200866.27999999997,11334.2,5861.69,1928.5505275221071,5472.510000000001,0.7384225029850656,1.3542382524334102
2021-09-10,8061.614166666666,193478.74,10925.56,5672.73,1848.893435248128,5252.83,0.7378673648459819,1.3552571202396708
2021-09-11,7547.0562500000015,181129.35000000003,10041.51,5501.06,1605.3980493615975,4540.45,0.751585792375848,1.3305200951695568
2021-09-12,7909.837083333332,189836.08999999997,10433.97,5652.49,1792.8996887516896,4781.48,0.7580850896958045,1.3191131359690353
2021-09-13,7989.5475,191749.13999999998,9766.09,6189.2,1185.9514066269473,3576.8900000000003,0.8180907097927624,1.2223583375654254
2021-09-14,7836.994166666666,188087.86,9890.71,5753.36,1495.2154473226656,4137.349999999999,0.7923591093730042,1.2620540209240512
2021-09-15,7754.251666666667,186102.04,10041.2,5789.95,1445.173245575608,4251.250000000001,0.7722435233504628,1.294928309222188
2021-09-16,8136.732499999998,195281.57999999996,10813.75,5642.19,1869.3872118592883,5171.56,0.7524431857588716,1.3290039951540746
2021-09-17,8750.926666666666,210022.24,11914.05,5998.93,2146.5557932056945,5915.119999999999,0.7345047793711347,1.3614615290266403
2021-09-18,8616.235833333332,206789.65999999997,11295.22,6182.43,1839.4422987414623,5112.789999999999,0.7628214265267372,1.3109227995248893
2021-09-19,8600.88875,206421.33,11586.97,5897.91,2131.069182145355,5689.0599999999995,0.7422897228524801,1.3471828710724807
2021-09-20,9367.451666666666,224818.84,12320.68,6641.27,2123.472474560124,5679.41,0.7603031380302602,1.3152648594753003
2021-09-21,9249.309583333334,221983.43000000002,11397.27,7423.25,1418.9765693824336,3974.0200000000004,0.8115372877305999,1.2322292704459967
2021-09-22,7191.1954166666665,172588.69,8867.48,5662.16,1076.6117280777696,3205.3199999999997,0.8109626880090699,1.233102354505385
2021-09-23,6683.730833333336,160409.54000000007,9092.07,4747.34,1466.5428500385779,4344.73,0.7351165172874093,1.3603285689866071
