date,ercot_mean,ercot_daily,ercot_max,ercot_min,ercot_std,ercot_range,ercot_load_factor,ercot_peak_ratio
2021-07-17,54078.817916666674,1.2978916300000001e6,66381.36,42332.25,8829.908339121957,24049.11,0.8146687250256197,1.2274928069302673
2021-07-18,53419.375833333346,1.2820650200000003e6,65591.06,41127.18,9065.241194288988,24463.879999999997,0.8144307445760649,1.227851486034616
2021-07-19,53516.07541666666,1.2843858099999998e6,64971.67,43180.33,7458.161710930008,21791.339999999997,0.8236832363500378,1.2140589438620473
2021-07-20,51912.975416666675,1.2459114100000001e6,64571.56,40255.18,8757.468984498928,24316.379999999997,0.8039603722856731,1.2438424012827682
2021-07-21,51631.3675,1.23915282e6,62453.9,40007.07,8374.056586911356,22446.83,0.8267116625222765,1.2096115796274425
2021-07-22,52548.39000000001,1.26116136e6,66225.86,39213.03,9898.622722512197,27012.83,0.7934723686487425,1.2602833312305095
2021-07-23,55733.45041666666,1.3376028099999998e6,69275.05,42408.99,9956.794770885152,26866.060000000005,0.8045241456580206,1.2429707739624143
2021-07-24,56136.05333333334,1.34726528e6,69757.38,43295.99,9795.448904113215,26461.390000000007,0.8047328230121793,1.242648455989306
2021-07-25,55522.64625,1.33254351e6,70642.2,40867.76,10812.498025947569,29774.439999999995,0.7859699478498687,1.2723132770351342
2021-07-26,58312.401666666665,1.39949764e6,73098.09,43585.11,11165.353468585276,29512.979999999996,0.7977281166534812,1.2535599274036646
2021-07-27,58507.441249999996,1.4041785899999999e6,72374.13,44916.41,10184.074208435235,27457.72,0.8084026882257512,1.2370072670029817
2021-07-28,57513.49916666667,1.38032398e6,72036.28,43613.56,10354.606172944574,28422.72,0.7983962965142934,1.2525108199598183
2021-07-29,57957.88125,1.39098915e6,72283.0,43892.66,10471.731870101448,28390.339999999997,0.8018189788747008,1.2471642931219127
2021-07-30,58047.86208333335,1.3931486900000004e6,72233.62,44290.99,10239.06804385641,27942.629999999997,0.803612806382033,1.244380368329528
2021-07-31,57413.17291666666,1.37791615e6,70696.41,43829.66,10156.486898094707,26866.75,0.8121087466346122,1.2313621841212907
2021-08-01,54967.69666666666,1.31922472e6,67146.65,43198.75,8272.690194294175,23947.899999999994,0.8186215792845462,1.221565648042132
2021-08-02,52607.814999999995,1.2625875599999998e6,62931.24,42827.29,7023.442631667304,20103.949999999997,0.8359570699703358,1.1962336774488733
2021-08-03,52888.44291666666,1.26932263e6,65892.82,40850.06,9090.568484583817,25042.76000000001,0.8026434885723005,1.2458831526544203
2021-08-04,53247.04708333333,1.27792913e6,65836.0,41105.32,8957.118714308834,24730.68,0.8087831442270692,1.2364253720392149
2021-08-05,52151.4375,1.2516345e6,62222.58,41728.83,7294.0862870674055,20493.75,0.8381432833546921,1.1931134208908432
2021-08-06,53389.207916666666,1.28134099e6,66597.79,40565.05,9592.92584533224,26032.73999999999,0.8016663603501959,1.247401724032882
2021-08-07,54664.64291666666,1.3119514299999997e6,67916.58,41846.3,9887.261129759663,26070.28,0.8048792049992307,1.2424224576667449
2021-08-08,56145.83374999999,1.3475000099999998e6,69043.78,43375.22,9562.070273472851,25668.559999999998,0.8131917712211004,1.2297222320614307
2021-08-09,59589.184166666666,1.43014042e6,72797.43,46447.04,9885.634510809288,26350.389999999992,0.818561646567285,1.2216550875472771
2021-08-10,59439.96374999999,1.4265591299999997e6,72560.67,46601.9,9597.846522092435,25958.769999999997,0.8191760598406821,1.2207387996598502
2021-08-11,58467.064999999995,1.4032095599999998e6,71159.26,45179.34,9686.029903695233,25979.92,0.8216367764364048,1.2170828140595051
2021-08-12,58755.54416666667,1.41013306e6,72532.23,45624.67,9777.17325250389,26907.559999999998,0.810061184754235,1.2344746530515354
2021-08-13,57049.94041666668,1.3691985700000003e6,69430.69,44551.37,9105.521932162434,24879.32,0.821681887601386,1.2170159949845696
2021-08-14,52746.49333333334,1.26591584e6,61243.96,42689.49,7022.9842828342025,18554.47,0.8612521681049583,1.1611001249498543
2021-08-15,50224.62208333333,1.20539093e6,60997.04,40131.44,7649.850247958528,20865.6,0.8233944152590573,1.2144847978904239
2021-08-16,53333.29958333333,1.27999919e6,68090.43,39664.29,10259.074148843305,28426.139999999992,0.7832715931347964,1.2766963704094219
2021-08-17,53156.0875,1.2757461e6,63627.67,42057.03,7880.466550192731,21570.64,0.8354240772921593,1.1969968632473185
2021-08-18,52027.430000000015,1.2486583200000003e6,60109.29,42293.36,6473.5445466405135,17815.93,0.8655472390374269,1.1553384435863925
2021-08-19,56830.68875000001,1.3639365300000003e6,71056.54,43534.92,10105.042807449852,27521.619999999995,0.799795328480672,1.250319881087135
2021-08-20,57868.39374999999,1.3888414499999997e6,72131.12,44865.38,9809.60594380427,27265.739999999998,0.80226667421773,1.2464683279722104
2021-08-21,56566.52208333334,1.35759653e6,71081.8,43392.52,10176.926058047442,27689.280000000006,0.7957947334385642,1.256605451105565
2021-08-22,56500.337500000016,1.3560081000000003e6,71721.74,42273.81,10913.847465373381,29447.930000000008,0.7877714274639741,1.2694037447121442
2021-08-23,58225.44583333331,1.3974106999999995e6,72988.73,43575.06,10999.469922445043,29413.67,0.7977320037399378,1.2535538192172142
2021-08-24,59015.36166666667,1.4163686800000002e6,73650.57,44407.62,10937.369651309607,29242.950000000004,0.8012885937836824,1.2479898101107405
2021-08-25,59240.244166666664,1.4217658599999999e6,73527.45,44966.29,10599.651038364183,28561.159999999996,0.8056888164442894,1.2411739862708477
2021-08-26,58334.57583333334,1.4000298200000003e6,71874.6,44598.46,10008.410094843895,27276.140000000007,0.811616006674588,1.2321097560621959
2021-08-27,55509.70041666667,1.33223281e6,67830.33,43997.95,8368.649166733245,23832.380000000005,0.8183610549538336,1.2219545321061414
2021-08-28,53106.405833333345,1.2745537400000002e6,64494.19,41588.33,8611.452330513845,22905.86,0.8234293016678454,1.2144333435481502
2021-08-29,52679.25541666666,1.26430213e6,65068.05,41056.86,9176.331809409125,24011.190000000002,0.8096024918015318,1.2351740639715605
2021-08-30,56860.86416666667,1.3646607400000002e6,71650.88,42745.98,10770.86749327895,28904.9,0.7935822165291853,1.2601088824464899
2021-08-31,58741.61791666666,1.4097988299999998e6,73639.0,44084.79,11149.880595548208,29554.21,0.7976971158851514,1.2536086442914696
2021-09-01,59602.9725,1.43047134e6,72338.98,46158.93,9965.752402476344,26180.049999999996,0.8239399076403898,1.2136807438588737
2021-09-02,58829.162083333336,1.4118998900000001e6,71164.22,45970.32,9429.68926792209,25193.9,0.82666770019166,1.2096759069794956
2021-09-03,57674.62208333333,1.38419093e6,69894.2,45513.59,8912.74486367841,24380.61,0.8251703586754456,1.2118709663846736
2021-09-04,56288.661250000005,1.35092787e6,71402.73,42982.55,10483.773862962797,28420.179999999993,0.7883264582460644,1.268510005645231
2021-09-05,54557.00958333334,1.3093682300000002e6,67244.56,42418.38,8920.797763592029,24826.18,0.8113222777178308,1.232555825796995
2021-09-06,54226.88375000001,1.3014452100000002e6,68463.66,43055.46,9270.897491055974,25408.200000000004,0.7920535324871619,1.2625409255607463
2021-09-07,53968.71083333334,1.29524906e6,69655.13,40182.62,10534.563767550633,29472.510000000002,0.7747987956283096,1.2906576593076238
2021-09-08,52879.29416666667,1.26910306e6,68521.56,39592.86,10202.470322993995,28928.699999999997,0.7717176048920467,1.2958107909691747
2021-09-09,51915.293333333335,1.24596704e6,67619.12,38534.37,10292.941529064707,29084.749999999993,0.7677605584534868,1.3024894141662045
2021-09-10,51002.59791666667,1.22406235e6,65665.3,38747.28,9339.88575307558,26918.020000000004,0.7767054733118812,1.2874893178439806
2021-09-11,48019.67833333332,1.1524722799999998e6,61553.8,36853.51,8898.920563391586,24700.29,0.7801253266789917,1.281845321260135
2021-09-12,48501.107083333336,1.16402657e6,61028.12,36924.8,9093.440438889944,24103.32,0.7947337568867161,1.2582830304294514
2021-09-13,49040.92125000001,1.17698211e6,57761.26,39779.67,6090.516323210182,17981.590000000004,0.8490278994952674,1.1778175965648279
2021-09-14,46126.840000000004,1.1070441600000001e6,55271.31,36692.13,6668.890828778443,18579.18,0.8345530438847931,1.198246183783671
2021-09-15,47628.13,1.1430751199999999e6,59232.4,36822.73,7947.56305477455,22409.67,0.8040891471559484,1.243643199932477
2021-09-16,49337.79916666667,1.1841071800000002e6,61962.53,37019.27,8970.542303524408,24943.260000000002,0.7962521731547545,1.2558835425691783
2021-09-17,52370.462499999994,1.2568910999999999e6,67381.78,39136.03,10070.335501278323,28245.75,0.7772199324505823,1.2866371000638004
2021-09-18,51563.994166666664,1.2375358599999999e6,65055.5,39161.48,9521.123820774574,25894.019999999997,0.792615446298417,1.2616458645489272
2021-09-19,51901.769583333335,1.24564247e6,67093.85,38370.66,10803.578536535526,28723.190000000002,0.7735697024888768,1.2927083322712978
2021-09-20,56898.353333333325,1.3655604799999997e6,72093.11,42276.41,11247.132127625155,29816.699999999997,0.789234274028868,1.2670509035235116
2021-09-21,54733.56541666667,1.31360557e6,65627.87,45490.89,6922.605867201201,20136.979999999996,0.8339988089917695,1.1990424796995949
2021-09-22,44729.325000000004,1.0735038e6,53620.62,37011.69,5349.5154943984135,16608.93,0.8341814212517499,1.198779995003278
2021-09-23,42713.35083333334,1.02512042e6,54551.64,32536.49,7478.859249957678,22015.149999999998,0.7829893076236267,1.2771566485818318
2021-09-24,43414.955,1.04195892e6,55457.48,33150.27,7574.331121912034,22307.210000000006,0.7828512042018497,1.2773819528316912
2021-09-25,43488.23916666667,1.0437177400000001e6,56598.26,33051.73,8377.485627504399,23546.53,0.76836706935278,1.3014612935485794
2021-09-26,44405.958333333336,1.065743e6,57751.53,33467.67,8967.77838216097,24283.86,0.7689139722070278,1.300535607552665
2021-09-27,48385.67083333334,1.1612561e6,61287.82,36246.7,9152.433366157173,25041.120000000003,0.7894826546829915,1.2666522742054918
2021-09-28,50369.42250000001,1.2088661400000001e6,62327.76,39137.75,8166.458166229477,23190.010000000002,0.8081378586363445,1.2374126385904065
2021-09-29,48863.11833333334,1.17271484e6,61152.35,38550.18,7813.54897195649,22602.17,0.7990390938914587,1.2515032213628334
2021-09-30,49732.149999999994,1.1935715999999999e6,61863.02,39268.61,7639.348369080565,22594.409999999996,0.8039075686896631,1.2439241014112603
2021-10-01,44987.07666666666,1.0796898399999999e6,50728.94,38185.2,4179.981323706631,12543.740000000005,0.8868128659236061,1.1276336174470256
2021-10-02,45120.06958333332,1.0828816699999997e6,54806.28,36701.71,6416.614345543158,18104.57,0.8232645890823702,1.2146763182352143
2021-10-03,45647.79,1.09554696e6,56869.41,35617.68,7892.190266879961,21251.730000000003,0.8026773972158319,1.2458305210394633
2021-10-04,46465.62875,1.11517509e6,58498.95,35875.95,7892.006468261477,22623.0,0.7942985087766533,1.258972526009346
2021-10-05,44791.88916666666,1.0750053399999999e6,57208.97,33925.16,8068.7187066542565,23283.809999999998,0.782952204290108,1.277217171777026
2021-10-06,44747.72041666667,1.07394529e6,57222.56,33558.1,8325.56066956636,23664.46,0.7819943815283111,1.2787815662378852
2021-10-07,46687.82666666667,1.12050784e6,61132.5,34405.1,9357.149425456391,26727.4,0.763715317820581,1.3093884287324575
2021-10-08,48265.17458333335,1.1583641900000004e6,62461.17,36590.93,8906.77194143236,25870.239999999998,0.772722870598379,1.2941250195242997
2021-10-09,46913.049166666664,1.12591318e6,59911.58,36487.32,8256.097910385846,23424.260000000002,0.7830380899096079,1.2770770833324823
2021-10-10,48730.91333333333,1.16954192e6,60797.2,37669.42,8724.216441801855,23127.78,0.8015321977547212,1.2476105174579806
2021-10-11,45986.13375,1.10366721e6,56110.48,37601.6,6219.794493094513,18508.880000000005,0.8195640769781332,1.2201608490298448
2021-10-12,48462.20458333333,1.16309291e6,58759.35,37146.19,7800.26758633651,21613.159999999996,0.8247573294009095,1.2124778578523017
2021-10-13,49991.363333333335,1.19979272e6,58080.06,42167.42,5502.974309374939,15912.64,0.8607319505753496,1.1618018819117355
2021-10-14,45945.61625,1.10269479e6,54191.05,37411.02,5546.034294013361,16780.030000000006,0.8478451008053912,1.1794607282038578
2021-10-15,45997.962499999994,1.1039510999999999e6,55524.19,37453.68,5990.962437716716,18070.510000000002,0.8284310405969001,1.2071010754008944
2021-10-16,36542.98416666666,877031.6199999999,40307.42,31945.85,2753.782237866781,8361.57,0.9066068770133803,1.1030139141391506
2021-10-17,35216.43624999999,845194.4699999997,40579.95,29964.88,3771.275952864036,10615.069999999996,0.8678284781031025,1.1523014342486175
2021-10-18,38529.331666666665,924703.96,45252.53,30686.44,5082.655349696366,14566.09,0.8514293381312971,1.1744955866740314
2021-10-19,41187.183333333334,988492.4,50068.89,32093.64,6298.219486280414,17975.25,0.8226102742308314,1.2156424874890288
2021-10-20,44175.29041666666,1.06020697e6,54100.13,34211.78,6986.835445596787,19888.35,0.8165468440956919,1.224669481280622
2021-10-21,44702.337499999994,1.0728560999999999e6,55190.83,34900.07,6891.949508864768,20290.760000000002,0.8099595077660545,1.2346296208783267
2021-10-22,44666.844583333346,1.0720042700000003e6,56116.17,34347.55,7392.727359811996,21768.619999999995,0.7959710112670438,1.25632715996551
2021-10-23,44785.21458333333,1.07484515e6,53937.96,36226.47,6290.167214503006,17711.489999999998,0.8303097592740498,1.204369801547693
2021-10-24,45205.07375,1.08492177e6,55979.27,35860.95,7348.684985729443,20118.32,0.8075323910083144,1.2383404196968044
2021-10-25,48061.215000000004,1.1534691600000001e6,61561.07,36639.18,8530.140242701555,24921.89,0.78070792141852,1.2808887582221964
2021-10-26,48276.576250000006,1.15863783e6,56925.3,38602.79,6408.203377630632,18322.510000000002,0.8480688946742486,1.1791494845287418
2021-10-27,43030.29833333333,1.0327271599999999e6,46466.33,38532.33,2290.627490888576,7934.0,0.926053302107856,1.0798514488570243
2021-10-28,37940.942916666674,910582.6300000001,41972.5,31589.73,3618.102394970481,10382.77,0.9039476542180398,1.106258747764604
2021-10-29,37114.012916666674,890736.3100000002,40850.4,31462.18,3210.881882543742,9388.220000000001,0.9085348715475655,1.1006732171948843
2021-10-30,36091.232500000006,866189.5800000002,40707.08,30909.49,3270.811968142055,9797.59,0.8866082386651168,1.1278938728401695
2021-10-31,36920.729583333334,886097.51,44205.66,30684.24,4679.423358473804,13521.420000000002,0.835203672636792,1.1973127427025498
2021-11-01,39102.72666666667,938465.4400000001,46317.0,31028.62,5280.725126817887,15288.380000000001,0.8442413512677132,1.1844954034748472
2021-11-02,39456.591250000005,946958.1900000002,45245.81,31866.42,4698.028823308506,13379.39,0.8720496163070129,1.1467237428930201
2021-11-03,39553.06249999999,949273.4999999998,43683.96,32776.65,3857.4904069572735,10907.309999999998,0.9054367438300006,1.1044393844345177
2021-11-04,38600.324166666665,926407.78,41768.52,33164.42,2916.854256198554,8604.099999999999,0.9241487169444038,1.0820769229723006
2021-11-05,38464.10250000001,923138.4600000002,42931.94,34093.25,2652.84310799835,8838.690000000002,0.8959320845971556,1.1161560314581627
2021-11-06,36844.39041666667,884265.37,39899.72,34030.15,1708.6094638686625,5869.57,0.9234247863560613,1.082925230917954
2021-11-07,36409.68600000001,910242.1500000001,40445.35,32503.67,2550.374106918761,7941.68,0.9002193330011982,1.1108403956024226
2021-11-08,38538.92749999999,924934.2599999998,43512.61,31604.76,4142.46473724148,11907.850000000002,0.8856956064000755,1.1290560693470262
2021-11-09,38479.50458333333,923508.1099999999,43529.97,31796.34,4036.939599857232,11733.630000000001,0.8839772823949414,1.131250791073183
2021-11-10,39908.76666666667,957810.4000000001,45442.76,32143.12,4837.858511366967,13299.640000000003,0.8782205716964961,1.1386661076137823
2021-11-11,38845.00875,932280.21,43037.78,32495.06,3673.8863874120298,10542.719999999998,0.9025792861527709,1.107935906952267
2021-11-12,38834.607083333336,932030.5700000001,42447.89,33004.79,3370.1046285738075,9443.099999999999,0.9148772078737798,1.093042860171421
2021-11-13,37411.59791666667,897878.3500000002,39842.07,33863.85,1985.8104763612027,5978.220000000001,0.9389973441808288,1.0649657383987483
2021-11-14,36986.223750000005,887669.3700000001,41469.33,32875.83,2731.655321892654,8593.5,0.8918934487246358,1.1212101640952192
2021-11-15,39740.20208333333,953764.85,45378.67,31984.12,4813.213931070589,13394.55,0.8757462940922096,1.1418832220541573
2021-11-16,41030.603749999995,984734.4899999999,47455.96,32718.61,5278.279786982492,14737.349999999999,0.864603808457357,1.156599115361543
2021-11-17,41868.68208333333,1.00484837e6,48965.93,33524.08,5441.017384407618,15441.849999999999,0.8550574263234321,1.1695120926553326
2021-11-18,39021.79791666666,936523.1499999999,42377.03,33641.88,2800.5665998554477,8735.150000000001,0.9208242747702391,1.085983533882745
2021-11-19,39656.87,951764.8800000001,43876.51,35114.27,2608.467117078201,8762.240000000005,0.9038291787564691,1.1064037580373842
2021-11-20,37983.588749999995,911606.1299999999,40679.58,34512.71,1938.6421385605747,6166.870000000003,0.9337261778513936,1.0709777916916818
2021-11-21,37692.03041666667,904608.7300000001,42504.0,31969.22,3967.738876940716,10534.779999999999,0.8867878415364829,1.1276654382939681
2021-11-22,38586.793750000004,926083.05,42180.54,32887.92,3123.6725667571836,9292.620000000003,0.9148008477368949,1.0931340985022886
2021-11-23,39667.4925,952019.82,43076.88,34715.55,2768.001100064575,8361.329999999994,0.9208534253177111,1.0859491559745047
2021-11-24,39448.81458333333,946771.55,43749.93,33383.15,3564.364310200993,10366.779999999999,0.9016886331780035,1.1090302829653045
2021-11-25,37477.78041666667,899466.7300000001,42485.48,33394.53,2655.328564493076,9090.950000000004,0.8821315050851883,1.13361782708739
2021-11-26,38755.401666666665,930129.64,41676.34,34666.75,2417.500495351178,7009.5899999999965,0.9299137512235159,1.0753685475499952
2021-11-27,39105.71375,938537.1300000001,42036.26,35284.43,2253.9634173178283,6751.830000000002,0.9302852763304823,1.0749390809929917
2021-11-28,37355.471666666665,896531.32,41245.95,33917.85,2208.7207132098706,7328.0999999999985,0.9056761128466351,1.1041474825441682
2021-11-29,40145.52708333334,963492.6500000001,45422.15,35353.65,2865.5194254027815,10068.5,0.8838315025451975,1.1314373804512154
2021-11-30,39515.19708333333,948364.73,42909.93,34532.7,2797.3380269377512,8377.230000000003,0.9208870087491015,1.0859095529628142
2021-12-01,39034.72375,936833.37,43851.83,32904.06,3603.2360735230077,10947.770000000004,0.890150393951632,1.1234056703168036
2021-12-02,39509.947916666664,948238.75,44534.44,32663.16,4002.0223384672813,11871.280000000002,0.8871773826428864,1.127170303892348
2021-12-03,40052.879583333335,961269.1100000001,44850.92,33067.34,4173.401899547095,11783.580000000002,0.8930224749756156,1.1197926457867766
2021-12-04,39111.40791666666,938673.7899999999,43793.37,33143.23,3936.7126004308625,10650.14,0.8930897055117398,1.119708349372363
2021-12-05,39450.09041666666,946802.1699999998,46044.77,32955.15,4635.429542394083,13089.619999999995,0.8567767939044252,1.1671651322894625
2021-12-06,40870.65458333334,980895.7100000001,45141.82,34958.06,3222.5091384145126,10183.760000000002,0.9053834024266929,1.1045044533837343
2021-12-07,40831.12,979946.8800000001,45451.85,36230.55,2756.12324813709,9221.299999999996,0.8983379114381483,1.113166868800072
2021-12-08,40555.05541666667,973321.3300000001,44593.42,35005.71,3110.4547210027854,9587.71,0.9094403482995176,1.099577341020565
2021-12-09,41536.85583333333,996884.5399999999,47336.48,33789.43,4698.400473187812,13547.050000000003,0.8774808738066988,1.1396259791530123
2021-12-10,43601.40208333333,1.0464336499999999e6,49179.38,35574.09,4858.745997232815,13605.29,0.8865789296923493,1.1279311593238617
2021-12-11,39153.00291666667,939672.0700000001,43126.17,34738.78,2735.8682223278397,8387.39,0.9078710888693958,1.1014779656055966
2021-12-12,41654.89791666666,999717.5499999998,45375.97,38473.43,2048.813277858735,6902.540000000001,0.9179946548066445,1.0893309615300844
2021-12-13,41488.58583333333,995726.0599999999,45335.66,36840.13,2669.907071375685,8495.530000000006,0.9151424250431851,1.0927260857268315
2021-12-14,41012.40999999999,984297.8399999997,46736.26,33712.38,4351.795907853297,13023.880000000005,0.8775287111120998,1.1395638539651782
2021-12-15,42714.13333333333,1.0251392e6,48778.99,34827.97,4772.367011587935,13951.019999999997,0.8756666206769212,1.1419871174568292
2021-12-16,42516.688749999994,1.0204005299999999e6,47166.55,35380.95,4066.5670131315514,11785.600000000006,0.9014161254109108,1.1093655547199688
2021-12-17,42015.76791666667,1.00837843e6,46607.5,34758.08,4198.694760640015,11849.419999999998,0.9014808328416386,1.10928592552302
2021-12-18,39861.11708333334,956666.81,43199.13,34541.82,2984.426744017043,8657.309999999998,0.9227296263450986,1.0837410780457617
2021-12-19,41861.30375,1.00467129e6,45434.65,38182.72,2430.5019160995503,7251.93,0.9213519582521269,1.0853615613918857
2021-12-20,42580.42541666666,1.0219302099999998e6,46468.1,38114.68,2703.155939884018,8353.419999999998,0.9163367001591771,1.0913019197269842
2021-12-21,42650.21166666668,1.0236050800000002e6,48875.43,39528.0,2803.891451869467,9347.43,0.8726309245088315,1.1459598461547296
2021-12-22,40581.24166666666,973949.7999999998,44329.54,37302.46,2038.5472413923608,7027.080000000002,0.9154446824096677,1.09236529439197
2021-12-23,39108.42208333333,938602.13,42890.12,34258.95,2734.23642929076,8631.170000000006,0.9118282271845667,1.0966977882311009
2021-12-24,38720.60833333332,929294.5999999997,43878.82,32635.48,4037.0775629512073,11243.34,0.8824441571886692,1.1332161835439485
2021-12-25,37366.777500000004,896802.66,42007.27,31897.37,3674.8253563983494,10109.899999999998,0.8895312049557138,1.1241876557324215
2021-12-26,37787.77583333333,906906.62,43873.33,31534.81,4523.963316268944,12338.52,0.8612926311573188,1.1610455771069352
2021-12-27,39933.39416666667,958401.4600000001,45697.49,33024.7,4592.910800225208,12672.79,0.8738640605133164,1.1443427475580012
2021-12-28,40670.72541666667,976097.41,45967.96,33934.13,4375.146012500093,12033.830000000002,0.8847624609981968,1.1302468674719668
2021-12-29,40620.83083333333,974899.9400000001,46740.12,33572.73,4634.2469876907735,13167.39,0.8690784455267409,1.1506441163592647
2021-12-30,40065.73208333334,961577.5700000002,45552.23,33227.15,4367.642231162554,12325.080000000002,0.8795558874578333,1.1369374183717698
2021-12-31,40323.35833333333,967760.6,46375.54,34053.51,4337.064768338412,12322.029999999999,0.8694962545629297,1.1500912105741856
2022-01-01,40512.308750000004,972295.41,46030.24,34446.4,4395.9606051052715,11583.839999999997,0.8801237784117573,1.1362038210177294
2022-01-02,47889.638333333336,1.14935132e6,52366.52,42022.21,3730.533031258421,10344.309999999998,0.9145087039072548,1.09348330500025
2022-01-03,49018.888333333336,1.17645332e6,57598.55,42424.67,4181.339885169603,15173.880000000005,0.8510437907435748,1.175027667056097
2022-01-04,45283.33458333332,1.0868000299999998e6,53582.09,40692.18,3613.4634300999073,12889.909999999996,0.8451207219302816,1.1832629044001777
2022-01-05,41465.61708333332,995174.8099999998,46821.99,37153.44,2730.0151671110434,9668.549999999996,0.8856013399544386,1.129176249949494
2022-01-06,45107.11833333334,1.08257084e6,51044.78,37108.71,4763.4105220548845,13936.07,0.8836773972447984,1.1316346928391308
2022-01-07,50209.97458333333,1.20503939e6,56889.47,45786.2,3306.0337832764253,11103.270000000004,0.8825881939721592,1.1330312447296849
2022-01-08,41954.09249999999,1.0068982199999999e6,44660.24,38939.5,1600.2073391506922,5720.739999999998,0.9394058898922172,1.0645025869645495
2022-01-09,39941.615,958598.7599999999,45355.22,34353.83,3831.4965012891903,11001.39,0.8806398690161793,1.135537959594273
2022-01-10,44844.560416666674,1.0762694500000002e6,51097.64,39149.51,3788.678606268349,11948.129999999997,0.877624884763106,1.1394389759924894
2022-01-11,46535.55416666666,1.1168532999999998e6,53146.32,42470.42,3081.104849431544,10675.900000000001,0.8756119740118725,1.1420583885099325
2022-01-12,43065.50041666667,1.03357201e6,48980.16,39622.37,2842.6814586269707,9357.79,0.8792437676125735,1.1373410160362218
2022-01-13,41830.09083333333,1.0039221799999999e6,49611.6,38517.68,3134.749486269811,11093.919999999998,0.8431514168729356,1.1860265902283382
2022-01-14,40711.30666666667,977071.3600000001,47085.45,35829.75,3188.28559742593,11255.699999999997,0.8646260504395025,1.1565693625489133
2022-01-15,45595.618750000016,1.0942948500000003e6,53202.41,35581.91,6393.434986216457,17620.5,0.857021679093109,1.166831626777737
2022-01-16,46576.65333333333,1.11783968e6,53020.91,39579.94,4060.884236315242,13440.970000000001,0.8784582032510065,1.1383580872706185
2022-01-17,44934.50958333333,1.07842823e6,53621.83,40448.15,3854.6102547857963,13173.68,0.83798910972142,1.1933329304630684
2022-01-18,41618.41375,998841.93,47812.02,38007.58,2714.597682933822,9804.439999999995,0.8704592223880104,1.1488188926950633
2022-01-19,40560.12541666667,973443.01,46766.21,33017.3,4632.360588246445,13748.909999999996,0.8672955413035752,1.1530095018094586
2022-01-20,54316.29249999998,1.3035910199999996e6,61988.85,42045.67,7138.070342782789,19943.18,0.8762268133704688,1.1412570178643917
2022-01-21,54734.07374999998,1.3136177699999996e6,63525.67,47673.27,4482.539762973871,15852.400000000001,0.8616056115582879,1.1606238243869071
2022-01-22,50298.989166666666,1.20717574e6,58030.04,43515.06,4250.731105452349,14514.980000000003,0.8667750214658936,1.1537019125318075
2022-01-23,44328.244583333326,1.0638778699999999e6,49078.94,39644.79,2793.7407108406674,9434.150000000001,0.9032029742967823,1.107170844713595
2022-01-24,44022.06583333333,1.0565295799999998e6,48108.84,37598.52,3678.3030975377483,10510.32,0.9150514922690576,1.092834674822829
2022-01-25,43757.041666666664,1.050169e6,48968.28,39092.97,2981.8583627469725,9875.309999999998,0.8935793061685374,1.1190948504478804
2022-01-26,46587.755416666674,1.1181061300000001e6,53793.52,41096.23,3849.4554047191605,12697.289999999994,0.8660477212992694,1.1546707824596218
2022-01-27,44524.23666666667,1.0685816800000002e6,50764.08,40876.74,2927.8271035577795,9887.340000000004,0.8770815243114161,1.1401448694123222
2022-01-28,45461.93624999999,1.0910864699999997e6,52864.39,40254.95,3790.6054052925574,12609.440000000002,0.8599727765703906,1.1628275071544056
2022-01-29,44361.779166666674,1.0646827000000002e6,52844.43,38005.01,4487.123536495646,14839.419999999998,0.8394788091510623,1.1912152982292281
2022-01-30,40950.21166666667,982805.0800000001,46361.57,37559.75,2528.5302835040557,8801.82,0.883279226019884,1.1321448196014614
2022-01-31,40300.40625000001,967209.7500000002,43699.99,34686.92,3171.3150571041924,9013.07,0.9222063037085365,1.0843560665098753
2022-02-01,39208.464166666665,941003.1399999999,42172.26,34380.21,2668.2378273976624,7792.050000000003,0.9297216740735892,1.0755907148195065
2022-02-02,43605.98458333333,1.0465436299999999e6,52514.98,33854.32,6475.500996783772,18660.660000000003,0.830353255077567,1.2043067139016461
2022-02-03,59559.01541666666,1.4294163699999999e6,67889.6,47267.71,7388.006964603234,20621.890000000007,0.877292183437031,1.1398710929832154
2022-02-04,62677.50583333333,1.50426014e6,68954.45,57154.3,3450.873182078787,11800.149999999994,0.908969701496181,1.1001466807463236
2022-02-05,54249.26833333334,1.3019824400000002e6,64183.32,43525.68,6384.107856856722,20657.64,0.8452237798439429,1.183118629464772
2022-02-06,48393.7775,1.16145066e6,57085.5,39962.5,5480.345314191076,17123.0,0.8477420273099122,1.1796041340232224
2022-02-07,45445.65958333333,1.0906958299999998e6,54032.11,40800.89,3725.7862687275756,13231.220000000001,0.8410861538321069,1.1889388446639613
2022-02-08,45294.17791666666,1.0870602699999998e6,56468.23,39724.76,4722.028251515747,16743.47,0.8021178973852493,1.2466995229252562
2022-02-09,42941.25999999999,1.0305902399999998e6,52805.02,39279.55,3945.9492874570246,13525.469999999994,0.8132041233958436,1.22970355317939
2022-02-10,41556.21291666667,997349.1100000001,50158.26,37967.01,3418.745795419692,12191.25,0.8285018841695599,1.2069978585532601
2022-02-11,40585.62541666667,974055.01,47136.67,36774.48,2810.273125151298,10362.189999999995,0.8610202081875251,1.1614129267709428
