date,ercot_mean,ercot_daily,ercot_max,ercot_min,ercot_std,ercot_range,ercot_load_factor,ercot_peak_ratio
2022-08-11,58607.99416666667,1.40659186e6,74208.91,44131.07,10977.529249554142,30077.840000000004,0.7897703141936281,1.266190919091484
2022-08-12,59311.05125,1.42346523e6,72620.29,46426.87,9549.272536686538,26193.41999999999,0.8167283723323056,1.2243972829599779
2022-08-13,58128.894583333335,1.39509347e6,70584.3,45969.62,9241.802084486404,24614.68,0.8235385855400327,1.2142721877982843
2022-08-14,56380.148333333345,1.3531235600000003e6,68934.98,43881.51,9150.972592634816,25053.469999999994,0.8178742973934764,1.2226817778562658
2022-08-15,59618.25958333333,1.43083823e6,74240.25,46259.05,10245.85197065982,27981.199999999997,0.8030449733578933,1.2452602695693977
2022-08-16,60689.760416666664,1.45655425e6,75464.13,46554.37,10727.203347231982,28909.760000000002,0.804219970688944,1.243440894837937
2022-08-17,62013.15875,1.48831581e6,77683.98,47426.7,11165.891467146259,30257.28,0.7982747375971211,1.252701548604795
2022-08-18,56093.39958333334,1.34624159e6,67045.36,46453.27,7052.0635371231265,20592.090000000004,0.8366484956353928,1.1952450822738285
2022-08-19,53186.02166666666,1.2764645199999998e6,63361.78,42699.17,7397.919726575707,20662.61,0.8394022653193559,1.1913239233629465
2022-08-20,54050.72874999999,1.2972174899999998e6,65545.2,42697.83,8562.100833720307,22847.369999999995,0.8246329059946417,1.2126608006187154
2022-08-21,52958.23624999998,1.2709976699999995e6,62505.94,43480.62,7170.803277220645,19025.32,0.8472512572405115,1.1802874194096677
2022-08-22,53435.56416666667,1.28245354e6,61897.69,44793.79,6060.913915413372,17103.9,0.8632885034428048,1.158361307965979
2022-08-23,52307.47333333333,1.2553793599999999e6,62947.13,42454.59,7030.97434916426,20492.54,0.830974713753166,1.203406052493965
2022-08-24,53154.30958333334,1.2757034300000002e6,62827.8,43748.53,6866.938328958978,19079.270000000004,0.8460316863447923,1.1819888263528457
2022-08-25,54720.025833333326,1.3132806199999999e6,67746.37,42185.08,9200.664018083702,25561.289999999994,0.807718935100631,1.2380544228239658
2022-08-26,55860.57375,1.34065377e6,68312.24,43456.21,8998.738334100346,24856.030000000006,0.8177242284837973,1.2229061646542791
2022-08-27,55934.07833333334,1.3424178800000001e6,69042.29,43529.28,9470.387612118682,25513.009999999995,0.8101422813949732,1.2343510800079627
2022-08-28,57393.87791666666,1.3774530699999998e6,71042.92,44268.98,10032.068948213233,26773.939999999995,0.8078761109012222,1.237813553967396
2022-08-29,57015.58416666666,1.3683740199999998e6,68707.77,46081.69,8265.974621702231,22626.08,0.8298273130777881,1.2050699997943546
2022-08-30,52522.25916666668,1.2605342200000002e6,60112.85,44460.58,5446.536194241426,15652.269999999997,0.8737276500226936,1.144521407756784
2022-08-31,53053.71124999999,1.2732890699999998e6,64413.43,42107.71,7905.767884573298,22305.72,0.8236436291313782,1.2141173252983317
2022-09-01,52062.177083333336,1.24949225e6,61957.92,41663.16,7295.360071894701,20294.759999999995,0.8402828416985809,1.190075472656993
2022-09-02,51720.2525,1.24128606e6,61353.59,41309.73,7298.923982497723,20043.859999999993,0.8429865717719208,1.1862585164293231
2022-09-03,50086.19833333333,1.2020687599999998e6,60532.89,41069.33,7053.341347637497,19463.559999999998,0.827421230562977,1.2085742582645607
2022-09-04,46956.22958333333,1.1269495099999998e6,57225.73,38694.48,6359.835743268217,18531.25,0.820544003254014,1.2187036844268206
2022-09-05,49137.72750000001,1.1793054600000002e6,62854.82,37733.48,9480.626131280776,25121.339999999997,0.7817654636509977,1.2791560212059052
2022-09-06,53231.49666666665,1.2775559199999997e6,66828.76,39900.55,9840.843055949621,26928.209999999992,0.796535752970228,1.2554364273933312
2022-09-07,53807.776666666665,1.29138664e6,66966.17,41650.76,9206.543568932804,25315.409999999996,0.8035068552773239,1.244544453394686
2022-09-08,53081.82125000001,1.2739637100000002e6,65877.8,40789.43,9194.027827802282,25088.370000000003,0.8057618993044698,1.2410614113960905
2022-09-09,52501.667083333334,1.26004001e6,66086.35,40122.62,9143.446074504847,25963.730000000003,0.7944404114213197,1.2587476488147389
2022-09-10,51241.14541666666,1.2297874899999998e6,64769.69,39066.21,9348.122866978245,25703.480000000003,0.7911284648215339,1.2640172165029913
2022-09-11,49756.96791666667,1.19416723e6,61934.63,39160.84,8305.150365005298,22773.79,0.8033787869026855,1.2447428489559205
2022-09-12,51049.52374999999,1.2251885699999998e6,65065.57,38844.45,9315.107368774574,26221.120000000003,0.7845858224249783,1.274557825821049
2022-09-13,51886.71416666667,1.2452811400000001e6,66306.21,39156.79,9696.122100610039,27149.420000000006,0.7825317442614601,1.2779034299033871
2022-09-14,51257.806249999994,1.2301873499999999e6,65107.81,39181.36,9058.513903231691,25926.449999999997,0.7872758467839726,1.2702028191071872
2022-09-15,51120.097083333334,1.22688233e6,64896.14,38396.68,9344.290929039753,26499.46,0.7877216901241482,1.269483895819088
2022-09-16,53971.86291666667,1.2953247100000002e6,66668.87,41300.33,9263.105788701889,25368.539999999994,0.809551188083234,1.2352523407045943
