date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2023-03-26,6663.528750000001,159924.69000000003,8701.97,5114.8,1260.9235073386646,3587.169999999999,0.765749450986386,1.3059101755957754
2023-03-27,7017.7108333333335,168425.06,8365.74,5643.62,902.4565057322186,2722.12,0.8388631290636971,1.1920895857184197
2023-03-28,6437.162083333334,154491.89,7134.42,5621.89,431.5258123467911,1512.5299999999997,0.9022684511611783,1.1083175951825044
2023-03-29,6518.377083333334,156441.05000000002,7276.15,5490.41,557.1399664550713,1785.7399999999998,0.8958552370873792,1.1162517766276816
2023-03-30,6897.2525,165534.06,8068.42,5396.98,901.4478377648202,2671.4400000000005,0.8548454963921065,1.169802033490872
2023-03-31,7575.334583333332,181808.02999999997,9449.84,5876.03,1149.379983416311,3573.8100000000004,0.8016362799087955,1.2474485312887447
2023-04-01,6626.208333333333,159029.0,7780.0,5354.4,851.1803611745723,2425.6000000000004,0.8516977292202228,1.1741254739701565
2023-04-02,7137.9225000000015,171310.14000000004,9056.41,5388.44,1356.567198381235,3667.9700000000003,0.7881624727679071,1.2687739324712475
2023-04-03,8280.717083333331,198737.20999999996,10693.13,6051.29,1597.7800234087815,4641.839999999999,0.7743959984899961,1.2913289866552924
2023-04-04,8165.239166666666,195965.74,9876.55,6412.74,1198.5395140206438,3463.8099999999995,0.8267298972481957,1.209584899891175
2023-04-05,6997.906666666666,167949.75999999998,7611.5,6034.61,320.46980766241995,1576.8900000000003,0.9193860167728655,1.0876824116926396
2023-04-06,6778.792916666668,162691.03000000003,7570.64,5258.66,855.221881890914,2311.9800000000005,0.8954055293431821,1.1168124020113461
2023-04-07,7099.465000000001,170387.16000000003,7659.71,6027.51,594.768038701534,1632.1999999999998,0.926858196981348,1.078913692792344
2023-04-08,6339.8324999999995,152155.97999999998,6707.84,5717.33,343.24705557177856,990.5100000000002,0.9451377045367807,1.0580468805761036
2023-04-09,6130.597500000001,147134.34000000003,6969.44,5264.81,531.918634054446,1704.6299999999992,0.8796398993319408,1.1368288327524354
2023-04-10,6627.3358333333335,159056.06,7635.57,5216.62,819.5880772464257,2418.95,0.8679556121328642,1.1521326505887295
2023-04-11,6692.145416666665,160611.48999999996,7839.85,5368.34,804.0882322826712,2471.51,0.853606308368995,1.1715002457171653
2023-04-12,6731.220416666668,161549.29000000004,7873.24,5502.86,754.4036649853294,2370.38,0.8549492225140689,1.169660108069803
2023-04-13,6788.312499999999,162919.49999999997,8124.8,5343.71,911.977251257327,2781.09,0.8355051816660101,1.196880668059993
2023-04-14,6998.425833333334,167962.22,8081.88,5520.83,870.5518085719948,2561.05,0.8659403298902401,1.1548139813822418
2023-04-15,7388.431666666667,177322.36000000002,9764.23,5557.97,1416.3414307036055,4206.259999999999,0.7566834933903306,1.3215565143617531
2023-04-16,6242.067500000001,149809.62000000002,7506.15,5197.79,752.6873421700695,2308.3599999999997,0.8315937597836442,1.202510225978812
2023-04-17,6572.364999999999,157736.75999999998,7740.98,5130.14,869.1584192219204,2610.8399999999992,0.8490352642688651,1.1778073798396773
2023-04-18,6974.084583333334,167378.03000000003,8100.8,5482.7,900.6915342981418,2618.1000000000004,0.8609130682566332,1.1615574636647352
2023-04-19,7438.53875,178524.93,8647.52,5910.2,955.0136003917181,2737.3200000000006,0.8601932981941642,1.162529401355878
2023-04-20,7861.10875,188666.61000000002,9810.72,6160.68,1218.7078970290536,3650.039999999999,0.8012774546618394,1.2480071592954365
2023-04-21,7027.931666666666,168670.36,8520.41,5580.86,927.1868449973996,2939.55,0.8248349160036508,1.2123638083181894
2023-04-22,6562.232500000001,157493.58000000002,7752.88,5322.14,877.4122550568306,2430.74,0.846425134917605,1.1814393958153722
2023-04-23,6072.404583333332,145737.70999999996,6870.23,5231.76,511.37140780606614,1638.4699999999993,0.8838720950147714,1.131385418365638
2023-04-24,6410.250833333333,153846.02,7262.84,5230.86,657.0538951881225,2031.9800000000005,0.8826093970586344,1.1330040257135026
2023-04-25,6761.36625,162272.79,7873.72,5336.27,842.5455787016355,2537.45,0.8587257674898269,1.1645161212794826
2023-04-26,7662.6987500000005,183904.77000000002,9516.03,5790.79,1280.1589595736268,3725.2400000000007,0.8052411299670136,1.2418640364793148
2023-04-27,7221.921666666666,173326.12,8902.59,5717.23,1007.4533952007156,3185.3600000000006,0.8112157997466655,1.2327176077096749
2023-04-28,7089.367916666666,170144.83,9123.95,5456.23,1172.971715004168,3667.720000000001,0.7770064409237957,1.2869906185218796
2023-04-29,6056.935000000001,145366.44000000003,6994.66,5167.76,574.1523534590873,1826.8999999999996,0.8659370148084398,1.1548184023767794
2023-04-30,6764.4675,162347.22,9110.56,5043.8,1440.5739657820873,4066.7599999999993,0.7424864662545442,1.3468258957560222
2023-05-01,7275.373333333334,174608.96000000002,9300.32,5336.91,1345.7044671833046,3963.41,0.7822712910236781,1.278328901334731
