date,north_mean,north_daily,north_max,north_min,north_std,north_range,north_load_factor,north_peak_ratio
2021-11-21,641.7499999999999,15401.999999999996,712.93,553.14,53.92926026790538,159.78999999999996,0.9001585008345839,1.1109154655239581
2021-11-22,711.8516666666666,17084.44,815.89,634.41,51.24885819866298,181.48000000000002,0.8724848529417771,1.1461517029530965
2021-11-23,710.0020833333333,17040.05,790.36,634.63,45.746730933731094,155.73000000000002,0.8983274499384246,1.1131798322188022
2021-11-24,695.87875,16701.09,748.1,618.54,45.073129690633834,129.56000000000006,0.9301948268948,1.0750436049383605
2021-11-25,675.4270833333333,16210.249999999998,771.9,589.99,56.43134447228132,181.90999999999997,0.8750188927754026,1.1428324671118584
2021-11-26,719.7150000000001,17273.160000000003,832.1,635.76,54.337761231506164,196.34000000000003,0.8649381084004328,1.1561520879792693
2021-11-27,910.8183333333333,21859.64,974.46,845.17,44.01004921474253,129.29000000000008,0.9346903242137524,1.069873062868373
2021-11-28,872.80625,20947.35,945.55,798.67,49.62070437546601,146.88,0.9230672624398498,1.0833446712830024
2021-11-29,938.0404166666666,22512.969999999998,1077.95,836.54,69.81294289364268,241.41000000000008,0.8702077245388623,1.1491509116744705
2021-11-30,912.4633333333333,21899.12,1009.83,802.12,66.30651962610871,207.71000000000004,0.9035811308173982,1.106707484136349
2021-12-01,902.09375,21650.25,989.35,768.05,76.61458357102042,221.30000000000007,0.911804467579724,1.096726365746354
2021-12-02,923.3095833333335,22159.430000000004,1020.79,792.39,75.99549760571726,228.39999999999998,0.9045049259233864,1.1055771741421143
2021-12-03,892.7633333333333,21426.32,975.56,761.47,78.25483280904136,214.08999999999992,0.9151290882501675,1.0927420107605972
2021-12-04,857.5050000000001,20580.120000000003,942.37,755.79,61.684708484920016,186.58000000000004,0.9099451383214662,1.098967352960041
2021-12-05,860.7129166666667,20657.11,985.76,753.42,70.98983690146852,232.34000000000003,0.8731465231564141,1.1452831494821878
2021-12-06,962.3295833333333,23095.91,1084.78,758.61,113.83000744738189,326.16999999999996,0.8871195849235175,1.1272437414243475
2021-12-07,1023.5745833333332,24565.789999999997,1198.72,918.53,79.56366485422998,280.19000000000005,0.8538896350551698,1.1711115335594746
2021-12-08,1008.9345833333335,24214.430000000004,1167.53,905.21,74.67382563255646,262.31999999999994,0.8641615918506022,1.157190980749908
2021-12-09,926.1650000000001,22227.960000000003,1009.96,800.34,67.85602667797268,209.62,0.917031367578914,1.0904752392932144
2021-12-10,905.7091666666666,21737.02,988.63,774.78,74.84244511358318,213.85000000000002,0.9161255137580963,1.0915534880126163
2021-12-11,927.7420833333332,22265.809999999998,1032.84,778.78,87.39884473314508,254.05999999999995,0.8982437583104191,1.11328354998089
2021-12-12,992.1999999999999,23812.8,1121.25,877.18,67.63626863438438,244.07000000000005,0.8849052396878483,1.1300645031243701
2021-12-13,963.5374999999998,23124.899999999994,1127.41,848.07,74.01231643978323,279.34000000000003,0.8546469341233444,1.1700738165354232
2021-12-14,886.2674999999999,21270.42,979.6,751.33,74.89667039966811,228.26999999999998,0.9047238668844425,1.1053096271723832
2021-12-15,892.8866666666667,21429.28,1017.94,736.12,94.36331539721157,281.82000000000005,0.8771505851687394,1.1400551021779548
2021-12-16,905.6354166666665,21735.249999999996,1001.6,760.87,77.8228772097906,240.73000000000002,0.9041887147231095,1.1059638145408957
2021-12-17,907.2116666666666,21773.079999999998,974.05,783.11,68.93725393218202,190.93999999999994,0.9313810037130195,1.0736744640629623
2021-12-18,945.4708333333333,22691.3,1078.26,774.01,104.4894681989183,304.25,0.8768486574048312,1.1404476605571299
2021-12-19,1065.9654166666667,25583.170000000002,1182.61,949.65,65.68529998866904,232.95999999999992,0.9013668214091431,1.1094262360762954
2021-12-20,1047.7037500000001,25144.890000000003,1166.94,969.08,62.01350594917767,197.86,0.8978214389771539,1.1138072188822459
2021-12-21,1024.5145833333331,24588.349999999995,1225.25,919.07,92.54481443106205,306.17999999999995,0.8361677888866216,1.195932219933424
2021-12-22,983.9570833333331,23614.969999999994,1150.28,903.89,75.30289817617835,246.39,0.8554065821655016,1.1690347267009022
2021-12-23,921.050416666667,22105.21000000001,1016.38,829.33,46.8691717980618,187.04999999999995,0.9062067501000286,1.1035009393713062
2021-12-24,839.0045833333334,20136.11,926.16,733.47,62.15589502835079,192.68999999999994,0.9058959395064928,1.1038795477378698
2021-12-25,776.5524999999998,18637.259999999995,846.44,685.51,53.740852588664076,160.93000000000006,0.9174336042720095,1.0899971347719573
2021-12-26,801.0195833333332,19224.469999999998,928.58,677.66,80.27710532243472,250.92000000000007,0.8626285116342515,1.1592475631317796
2021-12-27,839.1391666666667,20139.34,954.84,698.44,85.41529594799786,256.4,0.8788269937022608,1.1378803873413925
2021-12-28,856.7525000000002,20562.060000000005,950.43,736.26,71.92097089408503,214.16999999999996,0.901436718117063,1.1093402120215579
2021-12-29,861.46,20675.04,945.83,734.7,71.75560926415137,211.13,0.910797923516911,1.0979383836742276
2021-12-30,892.4250000000001,21418.2,965.76,782.7,60.95143797568969,183.05999999999995,0.9240649850894633,1.0821749726867802
2021-12-31,851.26125,20430.27,938.12,766.16,49.92050439688215,171.96000000000004,0.9074118982646143,1.1020353622345667
2022-01-01,966.12125,23186.91,1304.41,717.42,223.96650720708996,586.9900000000001,0.7406576536518426,1.3501514432065334
2022-01-02,1266.911666666667,30405.88000000001,1411.25,1110.25,83.3945127830293,301.0,0.8977230587540599,1.113929279468313
2022-01-03,1176.7954166666668,28243.090000000004,1408.13,1002.52,116.02065685562268,405.6100000000001,0.8357150381475196,1.1965801192433263
